336,0,0,
198,0,0,
347,0,0,
238,0,0,
63,0,0,
151,0,0,
307,0,0,
100,0,0,
288,0,0,
114,0,0,
169,0,0,
121,0,0,
194,0,0,
107,0,0,
221,0,0,
304,0,0,
140,0,0,
36,0,0,
313,0,0,
531,0,0,
272,0,0,
88,0,0,
180,0,0,
262,0,0,
380,0,0,
239,0,0,
614,4200,2182,
478,1100,2050,
183,0,0,
6,0,0,
523,2200,2125,
53,0,0,
2800,0,0,
389,0,2124,
672,5300,2253,
682,5300,2314,
360,0,1419,
1779,0,0,
357,0,1921,
374,0,1695,
456,1100,2061,
427,1100,1849,
514,2200,2396,
749,6400,2250,
379,0,1813,
436,1100,2305,
593,3300,2146,
405,900,2180,
557,3100,2007,
812,8200,2733,
462,1100,2335,
574,3100,1664,
841,8400,2921,
479,1300,3229,
799,7300,2528,
874,9500,3946,
772,7300,2359,
847,8400,3263,
642,4200,4084,
899,9500,4005,
634,4200,3959,
1064,11700,4376,
649,5100,4681,
924,9500,4131,
627,4200,4457,
965,10600,4097,
698,5300,3771,
861,8400,3842,
1213,14800,4580,
995,11500,4175,
1092,12600,4253,
572,3100,4016,
835,8400,5053,
1110,12800,4435,
1271,15900,4710,
1133,13700,4506,
738,6200,4816,
500,2200,3489,
934,10600,4231,
1345,17000,5108,
1420,17900,5233,
700,5300,4822,
538,2200,3995,
1050,11700,4219,
1251,15000,4643,
1441,18100,5352,
602,3300,4057,
1085,12600,6177,
876,9500,5962,
701,5300,5612,
1577,21000,6525,
757,6400,7791,
1537,20100,5979,
1169,13700,6218,
1398,17000,5160,
1021,11500,6268,
1303,15900,7394,
1181,14800,6680,
1558,20100,6166,
1123,12800,6265,
2007,26300,6870,
1249,14800,7323,
4735,23700,4631,
1855,24300,6242,
1874,25200,6727,
809,7300,8300,
1770,23200,6913,
1861,24300,6873,
1705,23000,6964,
726,6200,6998,
1238,14800,6799,
1907,25200,6837,
1505,19000,8256,
1641,21200,6786,
9847,0,0,
1317,16800,8504,
833,8400,7898,
1943,25400,8196,
1933,25400,7905,
1570,21000,9562,
1422,18100,9437,
5545,23100,4469,
766,7300,8171,
895,9500,9064,
1372,17000,9102,
1474,19000,9565,
979,10600,10975,
934,9700,8895,
1617,21200,10184,
863,8600,8890,
5104,23500,6307,
1295,15900,10683,
11982,0,0,
1178,13900,10822,
1083,11700,10154,
1676,22100,10709,
1749,23200,11187,
1729,23200,10863,
1353,17000,11724,
1836,24100,11948,
1808,24100,11157,
950,10600,10630,
13917,0,0,
1984,26300,11835,
13077,0,0,
1131,12800,12483,
1864,24300,12524,
1030,11700,11455,
2292,26300,11883,
2544,26100,11714,
1431,18100,12622,
1214,14800,13008,
2582,26100,12847,
1091,12600,12506,
1475,19000,13142,
9754,19000,5913,
1167,13700,12724,
4667,23700,10859,
11991,16800,4113,
9969,18800,6106,
13902,14600,2477,
2302,26300,13577,
14395,13700,2696,
4695,23700,12066,
16793,0,0,
1402,17000,15471,
1315,15900,15383,
16767,0,0,
9765,19000,7698,
14619,13900,2815,
14183,14600,2234,
1552,20100,16780,
18344,0,0,
1510,19200,16516,
2021,26500,12895,
16778,11700,1138,
1261,15000,15073,
1451,18100,16038,
18336,0,0,
18357,0,0,
1689,22100,17998,
19733,0,0,
1559,20100,16518,
20530,0,0,
2587,26100,18661,
19690,0,0,
1908,25400,18365,
1993,26300,19010,
1645,21200,17988,
1599,21200,17886,
16888,11700,2826,
21004,0,0,
1948,25400,18770,
20538,0,0,
21260,0,0,
1755,23200,18774,
1704,22100,18541,
1837,24300,19015,
21034,0,0,
13085,15700,6225,
1785,23200,18872,
20545,0,0,
2814,25900,19190,
23309,0,0,
11994,16800,11274,
23262,0,0,
4743,23700,17599,
23367,0,0,
5564,23100,17484,
23237,0,0,
9873,18800,13363,
23354,0,0,
24030,0,0,
23320,0,0,
16811,11700,7214,
19737,9000,3617,
14423,13900,9054,
5126,23500,17863,
14627,13900,9367,
19639,9000,5925,
13922,14800,9995,
21038,7200,3581,
