25,0,0,
222,0,0,
279,0,0,
251,0,0,
137,0,0,
182,0,0,
26,0,0,
156,0,0,
158,0,0,
233,0,0,
56,0,0,
296,0,0,
319,0,0,
83,0,0,
297,0,0,
67,0,0,
61,0,0,
206,0,0,
77,0,0,
113,0,0,
250,0,0,
400,0,0,
333,0,2280,
176,0,0,
446,2900,2088,
413,1800,2083,
157,0,0,
493,2900,2423,
358,0,1605,
537,4000,2004,
495,3100,3767,
374,1800,1981,
363,0,2335,
424,1800,2083,
654,7800,2830,
464,2900,2716,
486,2900,2751,
117,0,0,
589,5800,2831,
3366,0,0,
571,5800,2586,
673,7800,2830,
513,4000,3822,
373,900,2572,
433,2000,3216,
747,9800,3767,
735,9800,3468,
399,1800,2945,
712,8900,3243,
488,2900,3601,
766,10700,4007,
610,6900,4819,
839,11800,4566,
374,900,2719,
770,10900,4483,
5490,0,0,
861,12000,4805,
789,10900,4449,
970,13100,5406,
881,12000,4823,
519,4000,4279,
942,12900,5241,
636,7800,5193,
557,4900,4925,
558,4900,5612,
1025,14000,5619,
552,4000,4875,
1224,17300,6533,
574,5800,5036,
995,14000,6030,
1124,16200,6084,
1076,15100,5478,
604,6900,6335,
1089,15100,7049,
1276,19300,6974,
1332,20400,7312,
1288,19300,7354,
598,6000,6091,
683,8000,7370,
1171,17100,6533,
626,6900,6161,
811,10900,7115,
1258,18400,6905,
1156,17100,8844,
728,8900,8206,
1395,20600,8068,
1358,20400,7331,
1063,15100,6911,
1708,26600,8034,
919,12900,7989,
712,8900,7011,
1209,17300,7317,
755,9800,8660,
1001,14000,8766,
806,10900,8679,
1486,22600,9441,
746,9800,7937,
679,8000,6642,
1541,24400,9562,
835,10900,9663,
1450,22400,8839,
1199,17100,9338,
1218,17300,10328,
1001,14000,10145,
1558,24600,10192,
1636,25700,10156,
5496,22900,6642,
1034,14200,11575,
1231,17300,10814,
1043,15100,10309,
11577,0,0,
983,13100,11081,
1417,22400,10172,
1236,17500,11739,
863,12000,10093,
898,12000,10103,
5497,23100,7584,
1049,15100,11561,
1306,19300,11469,
1310,19500,12492,
942,12900,10625,
1108,15300,11607,
12804,0,0,
1152,16200,12014,
1677,26600,12007,
1195,17100,13447,
15583,0,0,
1460,22600,13924,
1370,20400,12624,
1137,16200,11639,
1405,21500,13884,
1416,21500,14121,
1256,18400,14190,
1328,19500,13599,
15545,0,0,
16519,0,0,
1517,23500,14701,
1424,22400,13461,
1343,20400,15066,
16424,0,0,
16549,12100,736,
16435,11900,146,
1396,20600,15122,
1502,22600,15974,
1549,24600,16283,
1460,22600,15371,
1520,24400,14858,
1276,18400,14432,
1316,19500,14907,
1599,25500,16525,
15538,12800,3658,
1606,25500,16534,
1662,26600,16641,
18521,0,0,
16464,12100,3569,
6942,21800,12161,
2949,25500,15988,
1582,24600,17591,
1619,25700,18252,
18509,10100,1729,
1695,26600,16778,
1518,23500,16844,
20388,0,0,
1652,25700,18326,
1722,26800,18511,
3096,25500,17285,
1548,24600,16854,
2956,25500,17329,
3367,25300,17446,
9767,18300,13576,
22462,0,0,
5504,23100,16542,
12808,15900,11327,
23362,0,0,
8054,20700,13793,
23949,0,0,
23347,0,0,
4263,24200,16990,
6950,21800,15675,
11007,17200,12458,
6799,21800,15756,
5626,23100,16827,
11585,17000,12067,
12735,15900,11245,
23932,0,0,
12618,15900,11313,
26507,0,0,
24141,0,0,
16565,12100,9770,
15587,13000,9346,
26385,0,0,
