149,0,0,
150,0,0,
39,0,0,
185,0,0,
400,0,0,
122,0,0,
201,0,0,
98,0,0,
246,0,0,
274,0,0,
532,0,0,
135,0,0,
304,0,0,
57,0,0,
262,0,0,
14,0,0,
217,0,0,
226,0,0,
201,0,0,
167,0,0,
579,0,0,
348,0,1388,
33,0,0,
246,0,0,
267,0,0,
353,0,1657,
84,0,0,
484,2000,2725,
509,3100,2757,
435,2000,2144,
330,0,0,
169,0,0,
390,900,1938,
508,3100,2764,
629,4200,1741,
371,0,1866,
495,2000,2443,
661,5100,2690,
303,0,0,
617,4200,2687,
847,8200,2226,
766,6200,2683,
560,3100,2490,
714,6200,2611,
458,2000,2358,
499,2200,2243,
924,9300,3044,
688,5100,3885,
747,6200,4426,
827,7300,4391,
795,7300,3250,
354,0,2725,
787,7100,4668,
1123,13500,4863,
534,3100,3513,
883,8400,4354,
411,1100,4052,
410,1100,3033,
946,10200,4557,
910,9300,4635,
1010,11500,4812,
383,0,3856,
979,11300,4681,
991,11300,4759,
877,8200,4528,
599,4200,4195,
958,10400,4646,
564,3300,5092,
1321,16800,6138,
436,2000,4825,
1225,14800,4962,
1100,12600,6201,
965,10400,4646,
1306,16600,5518,
1061,12600,4827,
504,2200,4842,
1378,17700,6477,
1050,12400,6133,
1085,12600,4958,
1467,19700,6794,
837,7300,7189,
1391,18800,6554,
1051,12400,6658,
675,5100,6878,
1600,21900,7418,
1189,14600,7620,
1543,20800,6722,
1030,11500,6014,
1570,21000,7103,
1200,14600,7887,
1152,13700,7147,
1154,13700,7574,
1738,24100,7420,
9067,0,0,
1797,25200,7454,
809,7300,8257,
639,4200,7278,
1246,15700,7852,
1275,15700,8392,
1484,19900,8214,
1620,21900,7498,
690,5300,7295,
1815,26100,7569,
1331,17700,8798,
884,8400,8380,
1561,21000,7095,
1026,11500,7751,
717,6200,7883,
1352,17700,9407,
1845,26100,9116,
1411,18800,9547,
1691,23000,8165,
774,6200,8194,
1720,24100,9526,
936,9300,10716,
1443,18800,9629,
1723,24100,8953,
12659,0,0,
1485,19900,9706,
1822,26100,8982,
904,9300,8992,
1140,13700,11512,
1086,12600,9149,
9900,18800,1389,
1522,20800,10495,
960,10400,11319,
1239,14800,12437,
971,10400,11176,
1643,23000,10949,
1651,23000,11175,
901,8400,10713,
1761,25000,11520,
1046,11500,11552,
1672,23000,11535,
9274,19000,5789,
1120,12600,11622,
1776,25000,12061,
5276,23300,9023,
12289,16400,3031,
13710,0,0,
1281,15700,12399,
14951,0,0,
15244,13500,491,
5352,23300,9590,
1188,13700,12166,
1811,26100,12897,
1450,18800,13172,
15610,0,0,
1286,16600,13189,
1322,16800,14322,
13690,14600,1825,
5679,22900,9596,
14713,13500,913,
15668,0,0,
1234,14800,14009,
1245,15700,14343,
14966,13700,2066,
1380,17900,15035,
17872,0,0,
15646,12600,701,
15681,12600,1912,
17873,0,0,
1360,17700,13921,
1511,19900,16410,
1547,21000,16765,
1491,19900,16377,
1420,18800,16143,
1584,21000,17088,
1630,22100,17836,
1653,23000,18834,
1642,22100,18215,
22155,0,0,
1744,24100,20146,
1810,25200,18608,
1700,23200,19560,
1786,25200,20218,
22309,0,0,
3463,25300,19557,
1718,24100,19595,
3089,25700,19218,
1849,26300,20300,
5282,23300,17952,
8968,19200,14999,
9088,19200,15568,
12670,15500,12562,
9281,19000,15786,
26330,0,0,
