177,0,0,
192,0,0,
136,0,0,
293,0,0,
153,0,0,
161,0,0,
144,0,0,
220,0,0,
275,0,0,
97,0,0,
179,0,0,
42,0,0,
286,0,0,
447,0,0,
28,0,0,
322,0,1701,
101,0,0,
269,0,0,
342,0,0,
236,0,0,
211,0,0,
265,0,0,
107,0,0,
313,0,0,
68,0,0,
273,0,0,
32,0,0,
223,0,0,
356,1800,2144,
432,2900,2298,
140,0,0,
79,0,0,
584,6000,2422,
368,1800,2138,
767,8000,2671,
656,6900,2409,
329,900,1933,
492,4900,2267,
376,2000,2134,
561,5800,2509,
462,3800,2120,
786,8200,2793,
413,2900,2150,
514,4900,2334,
626,6000,2385,
297,0,1560,
733,7100,2570,
692,6900,2583,
721,7100,2409,
752,8000,3012,
546,4900,2458,
4311,0,0,
486,4000,2995,
323,0,2300,
868,10000,3628,
342,900,3087,
897,11100,3825,
1012,12200,4206,
925,11100,3818,
924,11100,3800,
1094,13300,4562,
1141,14400,4896,
970,12200,4062,
947,11100,4000,
396,2000,3899,
813,10000,3148,
1032,13100,4348,
1168,14400,5000,
352,900,3601,
839,10000,3590,
1151,14400,4953,
1040,13100,4408,
1118,14200,4738,
1198,15500,5059,
1074,13300,4523,
1390,18600,5124,
412,2000,4098,
1134,14400,4860,
1306,17500,5117,
1467,19700,5436,
434,2900,5616,
1289,16600,5001,
1579,21700,5569,
1063,13300,4516,
1171,14600,6078,
1488,19700,6227,
1450,18800,5208,
1598,21700,5639,
1849,25900,6259,
1788,24100,5755,
531,4900,6143,
1638,21900,5715,
1214,15500,6534,
1655,22800,6024,
1760,24100,6183,
7735,0,0,
487,4000,6133,
1944,26100,6698,
447,2900,6153,
1711,23900,6055,
1266,16600,7004,
1243,15500,6977,
554,4900,7181,
1870,26100,6524,
1527,20800,6914,
10008,0,0,
1751,23900,7893,
9992,0,0,
636,6000,7961,
1897,26100,6568,
1428,18600,9162,
593,6000,7394,
1372,17700,9039,
1229,15500,8387,
1346,17500,7031,
688,6900,8549,
1456,18800,9574,
737,7100,8618,
759,8000,9221,
3498,25300,8449,
1945,26100,9682,
1396,18600,9145,
1548,20800,9690,
11494,0,0,
1615,21900,10161,
1694,23000,10925,
859,10000,10625,
873,10200,11341,
985,12200,11826,
791,9100,10161,
13084,0,0,
1278,16600,11354,
811,9100,10290,
1672,22800,10588,
1024,12200,12058,
789,8200,9998,
1741,23900,11331,
904,11100,11599,
954,11300,11707,
1106,13300,12942,
1821,25000,12931,
15689,0,0,
15688,0,0,
1054,13300,12650,
12819,15300,2260,
1148,14400,14197,
1194,14600,14233,
1457,18800,14214,
15560,0,0,
15739,12600,398,
16112,0,0,
1336,17500,14754,
15713,12600,304,
1377,17700,14163,
1491,19900,14732,
1406,18600,14138,
1297,16600,14089,
1258,15700,14782,
1514,19900,14188,
1556,20800,15545,
1620,21900,15521,
1577,20800,16227,
16045,12600,1489,
16126,12600,1648,
18639,0,0,
19489,0,0,
19501,0,0,
1907,26100,17424,
19469,0,0,
19608,0,0,
1847,25900,16792,
19668,0,0,
1737,23900,17719,
1708,23000,17559,
1646,21900,16647,
1946,26300,17717,
1694,23000,16671,
20599,0,0,
12515,16200,8033,
4318,24200,15464,
20555,8100,599,
13096,15300,7502,
1791,24100,18902,
2629,25900,16971,
19672,9000,1230,
10013,18600,9786,
16047,12600,5656,
16128,12600,5837,
1830,25000,20885,
1816,25000,20635,
7738,21000,15817,
23857,0,0,
3430,25300,19527,
24216,0,0,
11105,17500,13430,
4512,24200,19034,
25100,0,0,
25171,0,0,
20559,8100,4283,
9237,19500,14975,
19618,9000,4232,
24842,3600,316,
20606,8100,4480,
