229,0,0,
152,0,0,
195,0,0,
296,0,0,
312,0,0,
295,0,0,
387,0,0,
393,0,0,
38,0,0,
96,0,0,
28,0,0,
224,0,0,
345,0,0,
253,0,0,
165,0,0,
39,0,0,
50,0,0,
116,0,0,
278,0,0,
140,0,0,
261,0,0,
92,0,0,
97,0,0,
522,0,0,
1802,0,0,
125,0,0,
568,4200,1840,
638,6000,1919,
296,0,0,
783,9100,1790,
210,0,0,
435,2000,2401,
333,0,1785,
464,2900,1916,
438,2000,2503,
359,900,1359,
864,11100,2073,
374,900,2152,
502,3100,2932,
847,10200,1872,
549,4000,2840,
383,900,2908,
472,3100,2913,
326,0,2120,
598,5100,2970,
407,1800,2811,
343,900,2523,
489,3100,3903,
442,2000,3028,
969,12200,3118,
1039,13300,3258,
658,6000,3810,
1087,14400,3786,
721,8000,4768,
670,6200,4239,
430,2000,3107,
569,4200,4443,
1222,17500,4192,
460,2000,3184,
1061,14200,3630,
793,10000,4291,
825,10200,4478,
538,3100,4359,
759,8200,5361,
926,12200,5150,
695,7100,4578,
506,3100,4254,
908,12200,5165,
1244,17500,4706,
338,0,2411,
1822,26800,5931,
1363,19500,5721,
986,13300,5524,
582,4200,5491,
892,11100,5924,
1279,17500,5707,
949,12200,5958,
820,10000,5843,
1330,18600,6805,
1014,13300,6322,
744,8000,5064,
1129,15500,6306,
660,6200,6433,
679,6200,6879,
1527,22600,5644,
585,5100,6101,
1493,22600,7603,
616,5100,6888,
1077,14400,7153,
1146,15500,8169,
1602,24600,7635,
1711,25700,7613,
1421,20600,7212,
1117,15300,7348,
690,7100,7626,
1162,16400,8304,
1583,23500,7592,
1078,14400,7246,
1385,20400,7066,
1303,18600,8501,
702,7100,7146,
763,8200,8080,
785,9100,8456,
8322,0,0,
1187,16400,8391,
2752,25700,7266,
1798,26800,7815,
1206,17500,8452,
1392,20600,9814,
861,10200,10312,
740,8000,7793,
1561,23500,10175,
3296,25500,7666,
1479,22400,10022,
1697,25700,9619,
784,9100,9667,
1639,24600,10486,
2871,25700,9665,
1458,21500,10028,
1166,16400,8927,
905,11300,11310,
840,10200,10007,
1655,24600,10882,
870,11100,10633,
1618,24600,10338,
1728,25700,12474,
1337,18600,10894,
1047,13300,13360,
1087,14400,13204,
1110,14400,13577,
1014,13300,12804,
14300,0,0,
1680,25700,11488,
949,12200,11545,
1696,25700,11860,
1770,26800,12719,
1749,25900,12618,
1410,20600,12975,
14857,13500,718,
3659,24400,10991,
979,12400,12608,
14853,13500,488,
16693,11700,138,
1141,15500,13704,
1727,25700,12956,
16672,11700,87,
1202,16600,15019,
1161,15500,14312,
16443,0,0,
16440,11700,84,
16291,0,0,
1280,17700,15153,
1791,26800,14177,
1464,21500,14798,
1297,18600,16520,
1233,17500,15055,
18625,0,0,
1540,22600,15130,
1422,20600,16086,
1378,19500,17680,
7093,21600,13262,
1600,23700,18974,
21559,0,0,
1355,19500,17205,
1568,23500,18265,
20595,0,0,
5042,23300,13576,
1522,22600,17563,
1469,21500,16604,
21541,0,0,
20575,0,0,
20593,0,0,
20610,0,0,
20556,0,0,
2756,25700,18172,
21572,0,0,
1680,24800,18874,
1752,25900,19800,
10858,17900,10406,
23365,0,0,
23287,0,0,
23357,0,0,
23281,0,0,
3663,24600,19301,
2881,25700,19873,
23341,0,0,
1655,24600,19875,
14399,14400,8076,
16452,11700,6827,
7851,20500,15288,
8341,20300,14986,
14691,13500,9740,
8636,20100,14709,
12495,15700,11772,
16705,11700,9557,
