245,0,0,
169,0,0,
104,0,0,
359,0,0,
77,0,0,
31,0,0,
39,0,0,
256,0,0,
12,0,0,
57,0,0,
556,4000,1861,
152,0,0,
270,0,0,
344,0,0,
202,0,0,
142,0,0,
293,0,0,
221,0,0,
193,0,0,
121,0,0,
200,0,0,
225,0,0,
161,0,0,
56,0,0,
428,1800,2152,
385,900,1487,
28,0,0,
508,2900,2065,
262,0,0,
97,0,0,
574,4000,2127,
322,0,2156,
637,6000,2569,
593,4900,2494,
461,1800,2560,
139,0,0,
654,6900,2643,
495,2900,2561,
538,3800,2931,
361,0,2940,
682,7100,2914,
585,4900,2409,
529,3800,2594,
738,8000,3775,
332,0,2436,
606,5100,2494,
663,6900,2646,
547,4000,3372,
664,7100,2841,
582,4000,4894,
477,2000,4297,
782,8200,3923,
375,900,3227,
885,10200,4452,
902,10200,4487,
990,12200,4630,
775,8200,4651,
850,10200,4803,
778,8200,3821,
401,900,3272,
801,9100,4172,
750,8000,4439,
493,2900,5232,
842,9300,5359,
958,12200,4711,
1053,13500,5208,
1100,14400,5611,
718,7100,6071,
964,12200,5518,
1052,13300,5583,
1030,13300,6452,
1013,12400,5844,
922,10400,5494,
452,1800,3249,
1193,15500,7057,
516,2900,4451,
607,5100,4026,
623,6000,6740,
622,5100,5895,
1383,18600,7514,
747,8000,6472,
1305,17500,6957,
1142,15300,7014,
1120,14400,6756,
1215,16400,6871,
1182,15500,7618,
1168,15500,8342,
647,6000,6858,
1369,18600,7003,
792,8200,8012,
1423,19700,7900,
1264,17500,6860,
698,7100,7616,
1479,20600,7864,
1322,18400,8252,
1041,13300,7818,
1354,18600,8266,
1240,16600,7630,
1560,21900,8861,
829,9300,8499,
1514,20800,8464,
1516,20800,9913,
1043,13300,8998,
1418,19500,8334,
936,11300,9472,
12069,0,0,
1409,19500,11387,
1684,23900,10096,
1602,22800,9638,
1826,26100,8951,
930,10400,9426,
1720,25000,10088,
846,9300,9119,
1453,19700,10088,
1520,20800,10846,
954,11300,9536,
1835,26300,11411,
889,10200,9136,
1016,12400,10765,
989,12200,10598,
1497,20600,10508,
1804,26100,10109,
1314,17500,10749,
1543,21700,11090,
1620,22800,12918,
1068,13500,10828,
1462,19700,11788,
1575,21900,11842,
1705,25000,11510,
14355,0,0,
10057,18500,3829,
1525,20800,11969,
10026,18300,3792,
1130,14400,13214,
10490,17600,3703,
3674,24400,11183,
14642,14100,1040,
1570,21900,11975,
1072,14400,13050,
1138,15300,13495,
1694,23900,14035,
1655,23000,14022,
1728,25000,14081,
1766,25200,14456,
1654,23000,12924,
1576,21900,13584,
1194,15500,13973,
1236,16600,14352,
1743,25000,14161,
3711,24600,12661,
1253,16600,14897,
1780,25200,15086,
1355,18600,16515,
1809,26100,16000,
1491,20600,16509,
1622,23000,15166,
1725,25000,14435,
18015,0,0,
10086,18500,8697,
6793,22000,11651,
1786,25200,15883,
3708,24600,14682,
11908,16500,7450,
4985,23500,13450,
10040,18500,8687,
1837,26300,16996,
1391,18600,17618,
13501,15200,6635,
1274,17500,15845,
3921,24600,16565,
1673,23000,17429,
1674,23900,18054,
20553,0,0,
1698,24100,18530,
3718,24600,15785,
2778,25900,17739,
3689,24600,16852,
4993,23500,15932,
19748,9000,1630,
10048,18500,11466,
7505,21100,14977,
10091,18500,12534,
22353,0,0,
11909,16500,11115,
22815,0,0,
22354,0,0,
10506,17600,12301,
7364,21100,14602,
24283,0,0,
15172,13200,7330,
16160,12100,7501,
20565,8100,3712,
5490,23300,16825,
14122,14300,9890,
25786,0,0,
16886,11900,8608,
22818,5400,2234,
12082,16500,10271,
14357,14300,11074,
22366,6300,2057,
